round_num,vignette_id,agent_id,communication_style,assessment_choice,assessment_confidence,bid_amount,was_proposer,proposal_cost,intervention_cost,final_vote,agent_reward,agent_total_cost,budget_remaining
3,ethics_mh_058,agent_17,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
3,ethics_mh_058,agent_18,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
3,ethics_mh_058,agent_19,neutral,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_00,calibrated,Error: Unable to assess,0.000,0.011813,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_01,calibrated,Error: Unable to assess,0.000,0.007881,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_02,calibrated,Error: Unable to assess,0.000,0.075126,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_03,assertive,Error: Unable to assess,0.000,0.013828,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_04,assertive,Error: Unable to assess,0.000,0.099797,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_05,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_06,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_07,neutral,Error: Unable to assess,0.000,0.145236,1,0.145236,0.000000,Error: Unable to assess,0.354764,0.145236,1.000000
4,ethics_mh_029,agent_08,assertive,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_09,neutral,Error: Unable to assess,0.000,0.014588,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_10,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_11,neutral,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_12,assertive,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_13,assertive,Error: Unable to assess,0.000,0.111863,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_14,calibrated,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_15,neutral,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_16,calibrated,Error: Unable to assess,0.000,0.031391,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_17,timid,Error: Unable to assess,0.000,0.027501,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_18,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
4,ethics_mh_029,agent_19,neutral,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_00,calibrated,Error: Unable to assess,0.000,0.048197,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_01,calibrated,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_02,calibrated,Error: Unable to assess,0.000,0.023283,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_03,assertive,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_04,assertive,Error: Unable to assess,0.000,0.046659,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_05,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_06,timid,Error: Unable to assess,0.000,0.052752,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_07,neutral,Error: Unable to assess,0.000,0.012363,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_08,assertive,Error: Unable to assess,0.000,0.057697,1,0.057697,0.000000,Error: Unable to assess,0.442303,0.057697,1.000000
5,ethics_mh_030,agent_09,neutral,Error: Unable to assess,0.000,0.034729,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_10,timid,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_11,neutral,Error: Unable to assess,0.000,0.049918,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_12,assertive,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_13,assertive,Error: Unable to assess,0.000,0.017209,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_14,calibrated,Error: Unable to assess,0.000,0.030708,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_15,neutral,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_16,calibrated,Error: Unable to assess,0.000,0.002544,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_17,timid,Error: Unable to assess,0.000,0.006677,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_18,timid,Error: Unable to assess,0.000,0.041162,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
5,ethics_mh_030,agent_19,neutral,Error: Unable to assess,0.000,0.000000,0,0.000000,0.000000,Error: Unable to assess,0.500000,0.000000,1.000000
